r_id,r_name,DT_PEA,DT_BCHA
R_r_2412,"diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-16:1), lipid particle",0,0
R_r_2413,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-16:1), lipid particle",0,0
R_r_2414,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-16:1), lipid particle",0,0
R_r_2415,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-16:1), lipid particle",0,0
R_r_2416,"diacylglycerol acyltransferase (1-16:0, 2-16:1, 3-18:0), lipid particle",0,0
R_r_2417,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:0), lipid particle",0,0
R_r_2418,"diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-18:0), lipid particle",0,0
R_r_2419,"diacylglycerol acyltransferase (1-16:1, 2-18:1, 3-18:0), lipid particle",0,0
R_r_2420,"diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-18:0), lipid particle",0,0
R_r_2421,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:0), lipid particle",0,0
R_r_2422,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-18:0), lipid particle",0,0
R_r_2423,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-18:0), lipid particle",0,0
R_r_2424,"diacylglycerol acyltransferase (1-16:0, 2-16:1, 3-18:1), lipid particle",0,0
R_r_2425,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:1), lipid particle",0,0
R_r_2426,"diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-18:1), lipid particle",0,0
R_r_2427,"diacylglycerol acyltransferase (1-16:1, 2-18:1, 3-18:1), lipid particle",0,0
R_r_2428,"diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-18:1), lipid particle",0,0
R_r_2429,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:1), lipid particle",0,0
R_r_2430,"diacylglycerol acyltransferase (1-18:1, 2-16:1, 3-18:1), lipid particle",0,0
R_r_2431,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-18:1), lipid particle",0,0
R_r_2432,"CDP-diacylglycerol synthase (1-16:0, 2-16:1), ER membrane",0,0
R_r_2433,"CDP-diacylglycerol synthase (1-16:1, 2-16:1), ER membrane",0,0
R_r_2434,"CDP-diacylglycerol synthase (1-18:0, 2-16:1), ER membrane",0,0
R_r_2435,"CDP-diacylglycerol synthase (1-18:1, 2-16:1), ER membrane",0,0
R_r_2436,"CDP-diacylglycerol synthase (1-16:0, 2-18:1), ER membrane",0,0
R_r_2437,"CDP-diacylglycerol synthase (1-16:1, 2-18:1), ER membrane",0,0
R_r_2438,"CDP-diacylglycerol synthase (1-18:0, 2-18:1), ER membrane",0,0
R_r_2439,"CDP-diacylglycerol synthase (1-18:1, 2-18:1), ER membrane",0,0
R_r_2440,"CDP-diacylglycerol synthase (1-16:0, 2-16:1), mitochondrial membrane",0,0
R_r_2441,"CDP-diacylglycerol synthase (1-16:1, 2-16:1), mitochondrial membrane",0,0
R_r_2442,"CDP-diacylglycerol synthase (1-18:0, 2-16:1), mitochondrial membrane",0,0
R_r_2443,"CDP-diacylglycerol synthase (1-18:1, 2-16:1), mitochondrial membrane",0,0
R_r_2444,"CDP-diacylglycerol synthase (1-16:0, 2-18:1), mitochondrial membrane",0,0
R_r_2445,"CDP-diacylglycerol synthase (1-16:1, 2-18:1), mitochondrial membrane",0,0
R_r_2446,"PS synthase (1-16:0, 2-16:1), ER membrane",0,0
R_r_2447,"PS synthase (1-16:1, 2-16:1), ER membrane",0,0
R_r_2448,"PS synthase (1-18:0, 2-16:1), ER membrane",0,0
R_r_2449,"PS synthase (1-18:1, 2-16:1), ER membrane",0,0
R_r_2450,"PS synthase (1-16:0, 2-18:1), ER membrane",0,0
R_r_2451,"PS synthase (1-16:1, 2-18:1), ER membrane",0,0
R_r_2452,"PS synthase (1-18:0, 2-18:1), ER membrane",0,0
R_r_2453,"PS synthase (1-18:1, 2-18:1), ER membrane",0,0
R_r_2454,"PI synthase (1-16:0, 2-16:1), ER membrane",0,0
R_r_2455,"PI synthase (1-16:1, 2-16:1), ER membrane",0,0
R_r_2456,"PI synthase (1-18:0, 2-16:1), ER membrane",0,0
R_r_2457,"PI synthase (1-18:1, 2-16:1), ER membrane",0,0
R_r_2458,"PI synthase (1-16:0, 2-18:1), ER membrane",0,0
R_r_2459,"PI synthase (1-16:1, 2-18:1), ER membrane",0,0
R_r_2460,"PI synthase (1-18:0, 2-18:1), ER membrane",0,0
R_r_2461,"PI synthase (1-18:1, 2-18:1), ER membrane",0,0
R_r_2462,"lysoPI acyltransferase (1-18:0, 2-16:1), ER membrane",0,0
R_r_2463,"lysoPI acyltransferase (1-18:0, 2-18:1), ER membrane",0,0
R_r_2464,"PS decarboxylase (1-16:0, 2-16:1), mitochondrial membrane",0,0
R_r_2465,"PS decarboxylase (1-16:1, 2-16:1), mitochondrial membrane",0,0
R_r_2466,"PS decarboxylase (1-18:0, 2-16:1), mitochondrial membrane",0,0
R_r_2467,"PS decarboxylase (1-18:1, 2-16:1), mitochondrial membrane",0,0
R_r_2468,"PS decarboxylase (1-16:0, 2-18:1), mitochondrial membrane",0,0
R_r_2469,"PS decarboxylase (1-16:1, 2-18:1), mitochondrial membrane",0,0
R_r_2470,"PS decarboxylase (1-18:0, 2-18:1), mitochondrial membrane",0,0
R_r_2471,"PS decarboxylase (1-18:1, 2-18:1), mitochondrial membrane",0,0
R_r_2472,"PS decarboxylase (1-16:0, 2-16:1), Golgi membrane",0,0
R_r_2473,"PS decarboxylase (1-16:1, 2-16:1), Golgi membrane",0,0
R_r_2474,"PS decarboxylase (1-18:0, 2-16:1), Golgi membrane",0,0
R_r_2475,"PS decarboxylase (1-18:1, 2-16:1), Golgi membrane",0,0
R_r_2476,"PS decarboxylase (1-16:0, 2-18:1), Golgi membrane",0,0
R_r_2477,"PS decarboxylase (1-16:1, 2-18:1), Golgi membrane",0,0
R_r_2478,"PS decarboxylase (1-18:0, 2-18:1), Golgi membrane",0,0
R_r_2479,"PS decarboxylase (1-18:1, 2-18:1), Golgi membrane",0,0
R_r_2480,"PS decarboxylase (1-16:0, 2-16:1), vacuolar membrane",0,0
R_r_2481,"PS decarboxylase (1-16:1, 2-16:1), vacuolar membrane",0,0
R_r_2482,"PS decarboxylase (1-18:0, 2-16:1), vacuolar membrane",0,0
R_r_2483,"PS decarboxylase (1-18:1, 2-16:1), vacuolar membrane",0,0
R_r_2484,"PS decarboxylase (1-16:0, 2-18:1), vacuolar membrane",0,0
R_r_2485,"PS decarboxylase (1-16:1, 2-18:1), vacuolar membrane",0,0
R_r_2486,"PS decarboxylase (1-18:0, 2-18:1), vacuolar membrane",0,0
R_r_2487,"PS decarboxylase (1-18:1, 2-18:1), vacuolar membrane",0,0
R_r_2488,"PE methyltransferase (1-16:0, 2-16:1), ER membrane",0,0
R_r_2489,"PE methyltransferase (1-16:1, 2-16:1), ER membrane",0,0
R_r_2490,"PE methyltransferase (1-18:0, 2-16:1), ER membrane",0,0
R_r_2491,"PE methyltransferase (1-18:1, 2-16:1), ER membrane",0,0
R_r_2492,"PE methyltransferase (1-16:0, 2-18:1), ER membrane",0,0
R_r_2493,"PE methyltransferase (1-16:1, 2-18:1), ER membrane",0,0
R_r_2494,"PE methyltransferase (1-18:0, 2-18:1), ER membrane",0,0
R_r_2495,"PE methyltransferase (1-18:1, 2-18:1), ER membrane",0,0
R_r_2496,"phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-16:1), ER membrane",0,0
R_r_2497,"phosphatidyl-N-methylethanolamine methyltransferase (1-16:1, 2-16:1), ER membrane",0,0
R_r_2498,"phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-16:1), ER membrane",0,0
R_r_2499,"phosphatidyl-N-methylethanolamine methyltransferase (1-18:1, 2-16:1), ER membrane",0,0
R_r_2500,"phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-18:1), ER membrane",0,0
R_r_2501,"phosphatidyl-N-methylethanolamine methyltransferase (1-16:1, 2-18:1), ER membrane",0,0
R_r_2502,"phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-18:1), ER membrane",0,0
R_r_2503,"phosphatidyl-N-methylethanolamine methyltransferase (1-18:1, 2-18:1), ER membrane",0,0
R_r_2504,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-16:1), ER membrane",0,0
R_r_2505,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:1, 2-16:1), ER membrane",0,0
R_r_2506,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-16:1), ER membrane",0,0
R_r_2507,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:1, 2-16:1), ER membrane",0,0
R_r_2508,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-18:1), ER membrane",0,0
R_r_2509,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:1, 2-18:1), ER membrane",0,0
R_r_2510,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-18:1), ER membrane",0,0
R_r_2511,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:1, 2-18:1), ER membrane",0,0
R_r_2512,"DAG kinase (1-16:0, 2-16:1), ER membrane",0,0
R_r_2513,"DAG kinase (1-16:1, 2-16:1), ER membrane",0,0
R_r_2514,"DAG kinase (1-18:0, 2-16:1), ER membrane",0,0
R_r_2515,"DAG kinase (1-18:1, 2-16:1), ER membrane",0,0
R_r_2516,"DAG kinase (1-16:0, 2-18:1), ER membrane",0,0
R_r_2517,"DAG kinase (1-16:1, 2-18:1), ER membrane",0,0
R_r_2518,"DAG kinase (1-18:0, 2-18:1), ER membrane",0,0
R_r_2519,"DAG kinase (1-18:1, 2-18:1), ER membrane",0,0
R_r_2520,"ethanolaminephosphotransferase (1-16:0, 2-16:1), ER membrane",0,0
R_r_2521,"ethanolaminephosphotransferase (1-16:1, 2-16:1), ER membrane",0,0
R_r_2522,"ethanolaminephosphotransferase (1-18:0, 2-16:1), ER membrane",0,0
R_r_2523,"ethanolaminephosphotransferase (1-18:1, 2-16:1), ER membrane",0,0
R_r_2524,"ethanolaminephosphotransferase (1-16:0, 2-18:1), ER membrane",0,0
R_r_2525,"ethanolaminephosphotransferase (1-16:1, 2-18:1), ER membrane",0,0
R_r_2526,"ethanolaminephosphotransferase (1-18:0, 2-18:1), ER membrane",0,0
R_r_2527,"ethanolaminephosphotransferase (1-18:1, 2-18:1), ER membrane",0,0
R_r_2528,"cholinephosphotransferase (1-16:0, 2-16:1), ER membrane",0,0
R_r_2529,"cholinephosphotransferase (1-16:1, 2-16:1), ER membrane",0,0
R_r_2530,"cholinephosphotransferase (1-18:0, 2-16:1), ER membrane",0,0
R_r_2531,"cholinephosphotransferase (1-18:1, 2-16:1), ER membrane",0,0
R_r_2532,"cholinephosphotransferase (1-16:0, 2-18:1), ER membrane",0,0
R_r_2533,"cholinephosphotransferase (1-16:1, 2-18:1), ER membrane",0,0
R_r_2534,"cholinephosphotransferase (1-18:0, 2-18:1), ER membrane",0,0
R_r_2535,"cholinephosphotransferase (1-18:1, 2-18:1), ER membrane",0,0
R_r_2536,"phosphatidylglycerolphosphate synthase (1-16:0, 2-16:1), mitochondrial membrane",0,0
R_r_2537,"phosphatidylglycerolphosphate synthase (1-16:1, 2-16:1), mitochondrial membrane",0,0
R_r_2538,"phosphatidylglycerolphosphate synthase (1-18:0, 2-16:1), mitochondrial membrane",0,0
R_r_2539,"phosphatidylglycerolphosphate synthase (1-18:1, 2-16:1), mitochondrial membrane",0,0
R_r_2540,"phosphatidylglycerolphosphate synthase (1-16:0, 2-18:1), mitochondrial membrane",0,0
R_r_2541,"phosphatidylglycerolphosphate synthase (1-16:1, 2-18:1), mitochondrial membrane",0,0
R_r_2542,"PGP phosphatase (1-16:0, 2-16:1), mitochondrial membrane",0,0
R_r_2543,"PGP phosphatase (1-16:1, 2-16:1), mitochondrial membrane",0,0
R_r_2544,"PGP phosphatase (1-18:0, 2-16:1), mitochondrial membrane",0,0
R_r_2545,"PGP phosphatase (1-18:1, 2-16:1), mitochondrial membrane",0,0
R_r_2546,"PGP phosphatase (1-16:0, 2-18:1), mitochondrial membrane",0,0
R_r_2547,"PGP phosphatase (1-16:1, 2-18:1), mitochondrial membrane",0,0
R_r_2548,"CL synthase (1-16:0, 2-16:1, 3-16:0, 4-16:1), mitochondrial membrane",0,0
R_r_2549,"CL synthase (1-16:0, 2-16:1, 3-16:1, 4-16:1), mitochondrial membrane",0,0
R_r_2550,"CL synthase (1-16:0, 2-16:1, 3-18:0, 4-16:1), mitochondrial membrane",0,0
R_r_2551,"CL synthase (1-16:0, 2-16:1, 3-18:1, 4-16:1), mitochondrial membrane",0,0
R_r_2552,"CL synthase (1-16:0, 2-16:1, 3-16:0, 4-18:1), mitochondrial membrane",0,0
R_r_2553,"CL synthase (1-16:0, 2-16:1, 3-16:1, 4-18:1), mitochondrial membrane",0,0
R_r_2554,"CL synthase (1-16:1, 2-16:1, 3-16:0, 4-16:1), mitochondrial membrane",0,0
R_r_2555,"CL synthase (1-16:1, 2-16:1, 3-16:1, 4-16:1), mitochondrial membrane",0,0
R_r_2556,"CL synthase (1-16:1, 2-16:1, 3-18:0, 4-16:1), mitochondrial membrane",0,0
R_r_2557,"CL synthase (1-16:1, 2-16:1, 3-18:1, 4-16:1), mitochondrial membrane",0,0
R_r_2558,"CL synthase (1-16:1, 2-16:1, 3-16:0, 4-18:1), mitochondrial membrane",0,0
R_r_2559,"CL synthase (1-16:1, 2-16:1, 3-16:1, 4-18:1), mitochondrial membrane",0,0
R_r_2560,"CL synthase (1-18:0, 2-16:1, 3-16:0, 4-16:1), mitochondrial membrane",0,0
R_r_2561,"CL synthase (1-18:0, 2-16:1, 3-16:1, 4-16:1), mitochondrial membrane",0,0
R_r_2562,"CL synthase (1-18:0, 2-16:1, 3-18:0, 4-16:1), mitochondrial membrane",0,0
R_r_2563,"CL synthase (1-18:0, 2-16:1, 3-18:1, 4-16:1), mitochondrial membrane",0,0
R_r_2564,"CL synthase (1-18:0, 2-16:1, 3-16:0, 4-18:1), mitochondrial membrane",0,0
R_r_2565,"CL synthase (1-18:0, 2-16:1, 3-16:1, 4-18:1), mitochondrial membrane",0,0
R_r_2566,"CL synthase (1-18:1, 2-16:1, 3-16:0, 4-16:1), mitochondrial membrane",0,0
R_r_2567,"CL synthase (1-18:1, 2-16:1, 3-16:1, 4-16:1), mitochondrial membrane",0,0
R_r_2568,"CL synthase (1-18:1, 2-16:1, 3-18:0, 4-16:1), mitochondrial membrane",0,0
R_r_2569,"CL synthase (1-18:1, 2-16:1, 3-18:1, 4-16:1), mitochondrial membrane",0,0
R_r_2570,"CL synthase (1-18:1, 2-16:1, 3-16:0, 4-18:1), mitochondrial membrane",0,0
R_r_2571,"CL synthase (1-18:1, 2-16:1, 3-16:1, 4-18:1), mitochondrial membrane",0,0
R_r_2572,"CL synthase (1-16:0, 2-18:1, 3-16:0, 4-16:1), mitochondrial membrane",0,0
R_r_2573,"CL synthase (1-16:0, 2-18:1, 3-16:1, 4-16:1), mitochondrial membrane",0,0
R_r_2574,"CL synthase (1-16:0, 2-18:1, 3-18:0, 4-16:1), mitochondrial membrane",0,0
R_r_2575,"CL synthase (1-16:0, 2-18:1, 3-18:1, 4-16:1), mitochondrial membrane",0,0
R_r_2576,"CL synthase (1-16:0, 2-18:1, 3-16:0, 4-18:1), mitochondrial membrane",0,0
R_r_2577,"CL synthase (1-16:0, 2-18:1, 3-16:1, 4-18:1), mitochondrial membrane",0,0
R_r_2578,"CL synthase (1-16:1, 2-18:1, 3-16:0, 4-16:1), mitochondrial membrane",0,0
R_r_2579,"CL synthase (1-16:1, 2-18:1, 3-16:1, 4-16:1), mitochondrial membrane",0,0
R_r_2580,"CL synthase (1-16:1, 2-18:1, 3-18:0, 4-16:1), mitochondrial membrane",0,0
R_r_2581,"CL synthase (1-16:1, 2-18:1, 3-18:1, 4-16:1), mitochondrial membrane",0,0
R_r_2582,"CL synthase (1-16:1, 2-18:1, 3-16:0, 4-18:1), mitochondrial membrane",0,0
R_r_2583,"CL synthase (1-16:1, 2-18:1, 3-16:1, 4-18:1), mitochondrial membrane",0,0
R_r_2584,"CL (1-16:0, 2-16:1, 3-16:0, 4-16:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2585,"CL (1-16:0, 2-16:1, 3-16:1, 4-16:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2586,"CL (1-16:0, 2-16:1, 3-18:0, 4-16:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2587,"CL (1-16:0, 2-16:1, 3-18:1, 4-16:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2588,"CL (1-16:0, 2-16:1, 3-16:0, 4-18:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2589,"CL (1-16:0, 2-16:1, 3-16:1, 4-18:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2590,"CL (1-18:0, 2-16:1, 3-16:0, 4-16:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2591,"CL (1-18:0, 2-16:1, 3-16:1, 4-16:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2592,"CL (1-18:0, 2-16:1, 3-18:0, 4-16:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2593,"CL (1-18:0, 2-16:1, 3-18:1, 4-16:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2594,"CL (1-18:0, 2-16:1, 3-16:0, 4-18:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2595,"CL (1-18:0, 2-16:1, 3-16:1, 4-18:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2596,"CL (1-16:0, 2-18:1, 3-16:0, 4-16:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2597,"CL (1-16:0, 2-18:1, 3-16:1, 4-16:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2598,"CL (1-16:0, 2-18:1, 3-18:0, 4-16:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2599,"CL (1-16:0, 2-18:1, 3-18:1, 4-16:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2600,"CL (1-16:0, 2-18:1, 3-16:0, 4-18:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2601,"CL (1-16:0, 2-18:1, 3-16:1, 4-18:1) phospholipase (1-position), mitochondrial membrane",0,0
R_r_2602,"CL (1-16:0, 2-16:1, 3-16:0, 4-16:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2603,"CL (1-16:0, 2-16:1, 3-18:0, 4-16:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2604,"CL (1-16:0, 2-16:1, 3-16:0, 4-18:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2605,"CL (1-16:1, 2-16:1, 3-16:0, 4-16:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2606,"CL (1-16:1, 2-16:1, 3-18:0, 4-16:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2607,"CL (1-16:1, 2-16:1, 3-16:0, 4-18:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2608,"CL (1-18:0, 2-16:1, 3-16:0, 4-16:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2609,"CL (1-18:0, 2-16:1, 3-18:0, 4-16:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2610,"CL (1-18:0, 2-16:1, 3-16:0, 4-18:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2611,"CL (1-18:1, 2-16:1, 3-16:0, 4-16:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2612,"CL (1-18:1, 2-16:1, 3-18:0, 4-16:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2613,"CL (1-18:1, 2-16:1, 3-16:0, 4-18:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2614,"CL (1-16:0, 2-18:1, 3-16:0, 4-16:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2615,"CL (1-16:0, 2-18:1, 3-18:0, 4-16:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2616,"CL (1-16:0, 2-18:1, 3-16:0, 4-18:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2617,"CL (1-16:1, 2-18:1, 3-16:0, 4-16:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2618,"CL (1-16:1, 2-18:1, 3-18:0, 4-16:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2619,"CL (1-16:1, 2-18:1, 3-16:0, 4-18:1) phospholipase (3-position), mitochondrial membrane",0,0
R_r_2620,"MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2621,"MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2622,"MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2623,"MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2624,"MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2625,"MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2626,"MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2627,"MLCL (2-16:1, 3-16:0, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2628,"MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2629,"MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2630,"MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2631,"MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2632,"MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2633,"MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2634,"MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2635,"MLCL (2-16:1, 3-16:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2636,"MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2637,"MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2638,"MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2639,"MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2640,"MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2641,"MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2642,"MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2643,"MLCL (2-16:1, 3-18:0, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2644,"MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2645,"MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2646,"MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2647,"MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2648,"MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2649,"MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2650,"MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2651,"MLCL (2-16:1, 3-18:1, 4-16:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2652,"MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2653,"MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2654,"MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2655,"MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2656,"MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2657,"MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2658,"MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2659,"MLCL (2-16:1, 3-16:0, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2660,"MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2661,"MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2662,"MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-18:0, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2663,"MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-18:1, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2664,"MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-16:0, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2665,"MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-16:1, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2666,"MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-18:0, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2667,"MLCL (2-16:1, 3-16:1, 4-18:1):PC (1-18:1, 2-18:1) acyltransferase, mitochondrial membrane",0,0
R_r_2668,"MLCL (2-18:1, 3-16:0, 4-16:1):PC (1-16:0, 2-16:1) acyltransferase, mitochondrial membrane",0,0
R_r_2669,"MLCL (2-18:1, 3-16:0, 4-16:1):PC (1-16:1, 2-16:1) acyltransferase, mitochondrial membrane",0,0
